index_content,word,nature,score,index_word
23,太,d,5星评论,13
23,很好,a,5星评论,14
23,卖家,n,5星评论,15
23,谢谢,nr,5星评论,16
23,喽,zg,5星评论,17
23,同事,n,5星评论,18
23,都,d,5星评论,19
23,很,d,5星评论,20
23,喜欢,v,5星评论,21
23,下次,t,5星评论,22
23,再,d,5星评论,23
23,物美价廉,l,5星评论,24
23,很,zg,5星评论,25
23,实体店,n,5星评论,26
23,优惠,vn,5星评论,27
23,太,d,5星评论,28
24,外观,n,5星评论,0
24,干净,a,5星评论,1
24,漂亮,a,5星评论,2
24,做工,v,5星评论,3
24,很,zg,5星评论,4
24,不错,a,5星评论,5
24,没,v,5星评论,6
24,发现,v,5星评论,7
24,瑕疵,n,5星评论,8
24,个人感觉,n,5星评论,9
24,大小,b,5星评论,10
24,挺,d,5星评论,11
24,合适,a,5星评论,12
24,找,v,5星评论,13
24,很久,m,5星评论,14
24,选,v,5星评论,15
24,这款,r,5星评论,16
24,大,a,5星评论,17
24,爱,v,5星评论,18
24,发货,n,5星评论,19
24,快,a,5星评论,20
24,包装,v,5星评论,21
24,严实,ad,5星评论,22
24,商品质量,n,5星评论,23
24,非常,d,5星评论,24
24,好,a,5星评论,25
24,专柜,n,5星评论,26
24,便宜,a,5星评论,27
24,很多,m,5星评论,28
24,客服,n,5星评论,29
24,服务态度,n,5星评论,30
24,特别,d,5星评论,31
24,好,a,5星评论,32
24,好评,v,5星评论,33
25,外观,n,5星评论,0
25,深紫色,i,5星评论,1
25,超级,b,5星评论,2
25,好看,v,5星评论,3
25,高端,n,5星评论,4
25,大气,n,5星评论,5
25,低调,v,5星评论,6
25,奢华,a,5星评论,7
25,内涵,n,5星评论,8
25,屏幕,n,5星评论,9
25,音效,n,5星评论,10
25,屏幕,n,5星评论,11
25,细腻,a,5星评论,12
25,流畅,a,5星评论,13
25,音质,n,5星评论,14
25,不错,a,5星评论,15
25,拍照,v,5星评论,16
25,效果,n,5星评论,17
25,照片,n,5星评论,18
25,清晰,a,5星评论,19
25,广角镜头,ns,5星评论,20
25,感,v,5星评论,21
25,十足,d,5星评论,22
25,运行,v,5星评论,23
25,速度,n,5星评论,24
25,非常,d,5星评论,25
25,快,a,5星评论,26
25,几十个,m,5星评论,27
25,软件,n,5星评论,28
25,安装,v,5星评论,29
25,都,d,5星评论,30
25,不,d,5星评论,31
25,卡,n,5星评论,32
25,待机时间,n,5星评论,33
25,待机时间,n,5星评论,34
25,长,a,5星评论,35
25,正常,d,5星评论,36
25,使用,v,5星评论,37
25,足够,v,5星评论,38
26,外形,n,5星评论,0
26,外观,n,5星评论,1
26,非常,d,5星评论,2
26,圆润,n,5星评论,3
26,外形,n,5星评论,4
26,蓝色,n,5星评论,5
26,很,zg,5星评论,6
26,深沉,a,5星评论,7
26,不失,v,5星评论,8
26,优雅,a,5星评论,9
26,屏幕,n,5星评论,10
26,音效,n,5星评论,11
26,声音,n,5星评论,12
26,比较,d,5星评论,13
26,大,a,5星评论,14
26,清澈,a,5星评论,15
26,透亮,a,5星评论,16
26,视听,v,5星评论,17
26,感受,v,5星评论,18
26,拍照,v,5星评论,19
26,效果,n,5星评论,20
26,不错,a,5星评论,21
26,拍照,v,5星评论,22
26,效果,n,5星评论,23
26,很,zg,5星评论,24
26,清晰,a,5星评论,25
26,夜景,n,5星评论,26
26,很,d,5星评论,27
26,好,a,5星评论,28
26,运行,v,5星评论,29
26,速度,n,5星评论,30
26,不,d,5星评论,31
26,卡顿,nrt,5星评论,32
26,非常,d,5星评论,33
26,流畅,a,5星评论,34
26,运行,v,5星评论,35
26,无,v,5星评论,36
26,压力,n,5星评论,37
26,待机时间,n,5星评论,38
26,一天,m,5星评论,39
26,充,v,5星评论,40
27,外形,n,5星评论,0
27,外观,n,5星评论,1
27,外观,n,5星评论,2
27,好,a,5星评论,3
27,光滑,a,5星评论,4
27,蓝色,n,5星评论,5
27,好看,v,5星评论,6
27,高级,b,5星评论,7
27,感,v,5星评论,8
27,屏幕,n,5星评论,9
27,音效,n,5星评论,10
27,产品,n,5星评论,11
27,很,zg,5星评论,12
27,放心,v,5星评论,13
27,拍照,v,5星评论,14
27,效果,n,5星评论,15
27,拍照,v,5星评论,16
27,清晰,a,5星评论,17
27,运行,v,5星评论,18
27,速度,n,5星评论,19
27,运行,v,5星评论,20
27,速度,n,5星评论,21
27,快,a,5星评论,22
27,待机时间,n,5星评论,23
27,待机时间,n,5星评论,24
27,长,a,5星评论,25
27,值得,v,5星评论,26
27,推荐,v,5星评论,27
28,粉色,n,5星评论,0
28,颜值,n,5星评论,1
28,担当,v,5星评论,2
28,真的,d,5星评论,3
28,惊,v,5星评论,4
28,拖,v,5星评论,5
28,手感,n,5星评论,6
28,非常,d,5星评论,7
28,舒服,a,5星评论,8
28,很,zg,5星评论,9
28,质感,n,5星评论,10
28,原装,n,5星评论,11
28,正品,n,5星评论,12
28,拍照,v,5星评论,13
28,提升,v,5星评论,14
28,很多,m,5星评论,15
28,运行,v,5星评论,16
28,速度,n,5星评论,17
28,极,d,5星评论,18
28,快,a,5星评论,19
28,处理器,n,5星评论,20
28,很棒,a,5星评论,21
28,真的,d,5星评论,22
28,超,v,5星评论,23
28,喜欢,v,5星评论,24
28,电池,n,5星评论,25
28,续航,nr,5星评论,26
28,得到,v,5星评论,27
28,提,v,5星评论,28
28,升,zg,5星评论,29
28,基本,n,5星评论,30
28,一天,m,5星评论,31
28,左右,m,5星评论,32
28,点,m,5星评论,33
28,玩游戏,n,5星评论,34
28,不会,v,5星评论,35
28,很,d,5星评论,36
28,发烫,v,5星评论,37
28,温度,n,5星评论,38
28,接受,v,5星评论,39
28,背面,f,5星评论,40
28,玻璃,n,5星评论,41
28,材,zg,5星评论,42
28,质,ng,5星评论,43
28,提升,v,5星评论,44
28,质,ng,5星评论,45
28,感,v,5星评论,46
28,非常,d,5星评论,47
28,时尚,n,5星评论,48
28,大气,n,5星评论,49
28,外观设计,n,5星评论,50
28,方正,nr,5星评论,51
28,很,zg,5星评论,52
28,经典,n,5星评论,53
28,优,n,5星评论,54
28,化,v,5星评论,55
28,网络,n,5星评论,56
28,快,a,5星评论,57
28,充,v,5星评论,58
28,使用,v,5星评论,59
28,起来,v,5星评论,60
28,真的,d,5星评论,61
28,很,zg,5星评论,62
28,方便,a,5星评论,63
29,外观,n,5星评论,0
29,颜色,n,5星评论,1
29,好看,v,5星评论,2
29,屏幕,n,5星评论,3
29,相机,d,5星评论,4
29,表现,v,5星评论,5
29,不错,a,5星评论,6
29,大小,b,5星评论,7
29,重量,n,5星评论,8
29,适中,v,5星评论,9
29,流畅,a,5星评论,10
29,度,q,5星评论,11
29,更,d,5星评论,12
29,持久,a,5星评论,13
29,不会,v,5星评论,14
29,数据,n,5星评论,15
29,积累,v,5星评论,16
29,变卡,n,5星评论,17
29,规格,n,5星评论,18
29,做工,v,5星评论,19
29,屏幕,n,5星评论,20
29,性能,n,5星评论,21
29,相机,d,5星评论,22
29,方面,n,5星评论,23
29,都,d,5星评论,24
29,不错,a,5星评论,25
29,表现,v,5星评论,26
29,芯片,n,5星评论,27
29,系统,n,5星评论,28
29,闭环,vn,5星评论,29
29,生态,n,5星评论,30
29,针对性,n,5星评论,31
29,优化,vn,5星评论,32
29,更,d,5星评论,33
29,高效,a,5星评论,34
29,运行,v,5星评论,35
29,各类,r,5星评论,36
29,应用,v,5星评论,37
29,续航,nr,5星评论,38
29,非常,d,5星评论,39
29,优秀,a,5星评论,40
29,能够,v,5星评论,41
29,满足,v,5星评论,42
29,日常,d,5星评论,43
29,使用,v,5星评论,44
29,一整天,m,5星评论,45
29,需求,v,5星评论,46
29,拍照,v,5星评论,47
29,能力,n,5星评论,48
29,很,d,5星评论,49
29,强,a,5星评论,50
29,一款,m,5星评论,51
29,值得,v,5星评论,52
29,入手,v,5星评论,53
30,外形,n,5星评论,0
30,外观,n,5星评论,1
30,很,d,5星评论,2
30,好,a,5星评论,3
30,一点,m,5星评论,4
30,瑕疵,n,5星评论,5
30,都,d,5星评论,6
30,没有,v,5星评论,7
30,屏幕,n,5星评论,8
30,音效,n,5星评论,9
30,声音,n,5星评论,10
30,很大,a,5星评论,11
30,拍照,v,5星评论,12
30,效果,n,5星评论,13
30,高清,nr,5星评论,14
30,像素,n,5星评论,15
30,运行,v,5星评论,16
30,速度,n,5星评论,17
30,反应速度,n,5星评论,18
30,很快,d,5星评论,19
30,待机时间,n,5星评论,20
30,满电,nz,5星评论,21
30,待机,n,5星评论,22
30,天,q,5星评论,23
30,没,v,5星评论,24
30,问题,n,5星评论,25
30,特色,n,5星评论,26
30,信号,n,5星评论,27
30,有点,n,5星评论,28
30,差,a,5星评论,29
30,正品,n,5星评论,30
30,大家,n,5星评论,31
30,放心,v,5星评论,32
30,购买,v,5星评论,33
30,全国,n,5星评论,34
30,联保,j,5星评论,35
30,一年,m,5星评论,36
31,外形,n,5星评论,0
31,外观,n,5星评论,1
31,外观设计,n,5星评论,2
31,经典,n,5星评论,3
31,简约,d,5星评论,4
31,大气,n,5星评论,5
31,做工,v,5星评论,6
31,精细,a,5星评论,7
31,屏幕,n,5星评论,8
31,音效,n,5星评论,9
31,显示,v,5星评论,10
31,非常,d,5星评论,11
31,细腻,a,5星评论,12
31,音效,n,5星评论,13
31,非常,d,5星评论,14
31,好,a,5星评论,15
31,拍照,v,5星评论,16
31,效果,n,5星评论,17
31,电影,n,5星评论,18
31,效果,n,5星评论,19
31,镜头,n,5星评论,20
31,非常,d,5星评论,21
31,哇塞,e,5星评论,22
31,运行,v,5星评论,23
31,速度,n,5星评论,24
31,仿生,v,5星评论,25
31,系列,q,5星评论,26
31,处理器,n,5星评论,27
31,最佳,z,5星评论,28
31,系统,n,5星评论,29
31,机器,n,5星评论,30
31,流畅,a,5星评论,31
31,度,zg,5星评论,32
31,超级,b,5星评论,33
31,高,a,5星评论,34
31,待机时间,n,5星评论,35
31,待机,n,5星评论,36
31,效果,n,5星评论,37
31,不错,a,5星评论,38
31,快,a,5星评论,39
31,充,v,5星评论,40
31,美滋滋,z,5星评论,41
32,外形,n,5星评论,0
32,外观,n,5星评论,1
32,好看,v,5星评论,2
32,屏幕,n,5星评论,3
32,音效,n,5星评论,4
32,清楚,a,5星评论,5
32,清晰,a,5星评论,6
32,拍照,v,5星评论,7
32,效果,n,5星评论,8
32,夜间,t,5星评论,9
32,拍摄,v,5星评论,10
32,超清,v,5星评论,11
32,运行,v,5星评论,12
32,速度,n,5星评论,13
32,快,a,5星评论,14
32,拥有,v,5星评论,15
32,超快,v,5星评论,16
32,再创,v,5星评论,17
32,速度,n,5星评论,18
32,新高,v,5星评论,19
32,仿生,v,5星评论,20
32,芯片,n,5星评论,21
32,全面,n,5星评论,22
32,屏,n,5星评论,23
32,摄像头,n,5星评论,24
32,都,d,5星评论,25
32,能用,v,5星评论,26
32,夜间,t,5星评论,27
32,模式,n,5星评论,28
32,电影,n,5星评论,29
32,效果,n,5星评论,30
32,模式,n,5星评论,31
32,超强,v,5星评论,32
32,防抖,v,5星评论,33
32,功能,n,5星评论,34
33,安全,an,5星评论,0
33,下车,v,5星评论,1
33,已经,d,5星评论,2
33,大半个,m,5星评论,3
33,月,m,5星评论,4
33,旧,a,5星评论,5
33,还,d,5星评论,6
33,只,d,5星评论,7
33,用来,v,5星评论,8
33,拍拍,v,5星评论,9
33,看看书,v,5星评论,10
33,感觉,n,5星评论,11
33,续航,nr,5星评论,12
33,确实,ad,5星评论,13
33,不是,c,5星评论,14
33,很,d,5星评论,15
33,好,a,5星评论,16
33,每天,r,5星评论,17
33,都,d,5星评论,18
33,充,ad,5星评论,19
33,一次,m,5星评论,20
33,电,n,5星评论,21
33,运行,v,5星评论,22
33,非常,d,5星评论,23
33,流畅,a,5星评论,24
33,外观,n,5星评论,25
33,很漂亮,n,5星评论,26
33,比起,v,5星评论,27
33,旧,n,5星评论,28
33,拍照,v,5星评论,29
33,没,d,5星评论,30
33,的说,u,5星评论,31
33,锐化,v,5星评论,32
33,比较,d,5星评论,33
33,明显,a,5星评论,34
34,购买,v,5星评论,0
34,原装,n,5星评论,1
34,正品,n,5星评论,2
34,现货,n,5星评论,3
34,秒,m,5星评论,4
34,到货,v,5星评论,5
34,太,d,5星评论,6
34,喜欢,v,5星评论,7
34,品质,n,5星评论,8
34,保障,v,5星评论,9
34,速度,n,5星评论,10
34,简直,d,5星评论,11
34,太,d,5星评论,12
34,快,a,5星评论,13
34,快递,v,5星评论,14
34,很,d,5星评论,15
34,负责,v,5星评论,16
34,都,d,5星评论,17
34,递交,v,5星评论,18
34,手上,s,5星评论,19
34,外形,n,5星评论,20
34,外观,n,5星评论,21
34,好看,v,5星评论,22
34,超级,b,5星评论,23
34,喜欢,v,5星评论,24
34,屏幕,n,5星评论,25
34,音效,n,5星评论,26
34,很,d,5星评论,27
34,好,a,5星评论,28
34,拍照,v,5星评论,29
34,效果,n,5星评论,30
34,很棒,a,5星评论,31
34,运行,v,5星评论,32
34,速度,n,5星评论,33
34,快,a,5星评论,34
34,待机时间,n,5星评论,35
34,很,d,5星评论,36
34,好,a,5星评论,37
34,特色,n,5星评论,38
34,优质,n,5星评论,39
35,屏幕,n,5星评论,0
35,音效,n,5星评论,1
35,续航,nr,5星评论,2
35,很,d,5星评论,3
35,好,a,5星评论,4
35,运行,v,5星评论,5
35,畅快,a,5星评论,6
35,拍照,v,5星评论,7
35,清晰,a,5星评论,8
35,新款,n,5星评论,9
35,颜值,n,5星评论,10
35,在线,b,5星评论,11
35,屏幕,n,5星评论,12
35,分辨率,n,5星评论,13
35,不错,a,5星评论,14
35,手感,n,5星评论,15
35,不错,a,5星评论,16
35,摄像头,n,5星评论,17
35,很,m,5星评论,18
35,大,a,5星评论,19
35,提升,v,5星评论,20
35,电池容量,n,5星评论,21
35,很大,a,5星评论,22
35,运行,v,5星评论,23
35,流畅,a,5星评论,24
35,整体,n,5星评论,25
35,物流,n,5星评论,26
35,速度,n,5星评论,27
35,发货,n,5星评论,28
35,真,d,5星评论,29
35,快,a,5星评论,30
35,隔天,nz,5星评论,31
35,早上,t,5星评论,32
35,收到,v,5星评论,33
35,男朋友,n,5星评论,34
35,很,zg,5星评论,35
35,喜欢,v,5星评论,36
35,还,d,5星评论,37
35,没试,v,5星评论,38
35,拍照,v,5星评论,39
35,喜欢,v,5星评论,40
35,好,a,5星评论,41
35,龚俊真帅,nr,5星评论,42
35,卖家,n,5星评论,43
35,发货,n,5星评论,44
35,迅速,ad,5星评论,45
35,物流,n,5星评论,46
35,力,n,5星评论,47
35,漂亮,a,5星评论,48
35,内存,n,5星评论,49
35,大,a,5星评论,50
35,反应,vn,5星评论,51
35,快,a,5星评论,52
35,非常,d,5星评论,53
35,满意,v,5星评论,54
35,好评,v,5星评论,55
35,东西,ns,5星评论,56
35,特别,d,5星评论,57
35,满意,v,5星评论,58
35,发货,n,5星评论,59
35,速度,n,5星评论,60
35,颜色,n,5星评论,61
35,超,v,5星评论,62
35,漂亮,a,5星评论,63
35,老婆,n,5星评论,64
35,很,zg,5星评论,65
35,喜欢,v,5星评论,66
35,速度,n,5星评论,67
35,快,a,5星评论,68
35,充电,v,5星评论,69
35,真是,d,5星评论,70
35,超级,b,5星评论,71
35,快,a,5星评论,72
35,一会,m,5星评论,73
35,充满,a,5星评论,74
35,价格,n,5星评论,75
35,实惠,vn,5星评论,76
35,非常,d,5星评论,77
35,不错,a,5星评论,78
35,值得,v,5星评论,79
35,购买,v,5星评论,80
35,感觉,n,5星评论,81
35,不错,a,5星评论,82
35,颜色,n,5星评论,83
35,很,d,5星评论,84
35,好看,v,5星评论,85
35,重量,n,5星评论,86
35,速度,n,5星评论,87
35,样子,n,5星评论,88
35,都,d,5星评论,89
35,满意,v,5星评论,90
35,拍照,v,5星评论,91
35,很,d,5星评论,92
35,清楚,a,5星评论,93
35,很久没,l,5星评论,94
35,一次,m,5星评论,95
35,满意,v,5星评论,96
35,购物,n,5星评论,97
35,很,zg,5星评论,98
35,满意,v,5星评论,99
35,外观,n,5星评论,100
35,漂亮,a,5星评论,101
35,使用,v,5星评论,102
35,流畅,a,5星评论,103
35,希望,v,5星评论,104
35,能用,n,5星评论,105
35,住,v,5星评论,106
35,现在,t,5星评论,107
35,达到,v,5星评论,108
35,要求,v,5星评论,109
35,非常,d,5星评论,110
35,合适,a,5星评论,111
35,牌子,n,5星评论,112
35,以后,f,5星评论,113
35,还,d,5星评论,114
35,买,v,5星评论,115
35,相信,v,5星评论,116
35,速度,n,5星评论,117
35,信赖,n,5星评论,118
35,质量,n,5星评论,119
36,包装,v,5星评论,0
36,精美,a,5星评论,1
36,高端,n,5星评论,2
36,大气,n,5星评论,3
36,上档次,b,5星评论,4
36,看得出来,v,5星评论,5
36,商家,n,5星评论,6
36,很,zg,5星评论,7
36,用心,n,5星评论,8
36,宝贝,nr,5星评论,9
36,真心,d,5星评论,10
36,不错,a,5星评论,11
36,图片,n,5星评论,12
36,相符,v,5星评论,13
36,没有,v,5星评论,14
36,差异,n,5星评论,15
36,真的,d,5星评论,16
36,物超所值,i,5星评论,17
36,宝贝,nr,5星评论,18
36,收到,v,5星评论,19
36,卖家,n,5星评论,20
36,发货,n,5星评论,21
36,很快,d,5星评论,22
36,物流,n,5星评论,23
36,非常,d,5星评论,24
36,力,n,5星评论,25
36,客服,n,5星评论,26
36,服务态度,n,5星评论,27
36,极好,d,5星评论,28
36,很,d,5星评论,29
36,耐心,a,5星评论,30
36,人,n,5星评论,31
36,一种,m,5星评论,32
36,亲切感,n,5星评论,33
36,好,a,5星评论,34
36,喜欢,v,5星评论,35
36,大,a,5星评论,36
36,品牌,n,5星评论,37
36,起来,v,5星评论,38
36,很,zg,5星评论,39
36,放心,v,5星评论,40
36,质量,n,5星评论,41
36,非常,d,5星评论,42
36,好,a,5星评论,43
36,赶上,d,5星评论,44
36,活动,vn,5星评论,45
36,购买,v,5星评论,46
36,非常,d,5星评论,47
36,划算,v,5星评论,48
36,客服,n,5星评论,49
36,真的,d,5星评论,50
36,很,zg,5星评论,51
36,不错,a,5星评论,52
36,手感,n,5星评论,53
36,很,d,5星评论,54
36,好,a,5星评论,55
36,音效,n,5星评论,56
36,中规中矩,l,5星评论,57
36,外放,v,5星评论,58
36,声音,n,5星评论,59
36,挺,d,5星评论,60
36,大,a,5星评论,61
36,屏幕显示,n,5星评论,62
36,确实,ad,5星评论,63
36,非常,d,5星评论,64
36,清晰,a,5星评论,65
36,不,d,5星评论,66
36,刺眼,v,5星评论,67
36,拍照,v,5星评论,68
36,很,d,5星评论,69
36,清晰,a,5星评论,70
36,很多,m,5星评论,71
36,模式,n,5星评论,72
36,选择,v,5星评论,73
36,简简单单,z,5星评论,74
36,拍,v,5星评论,75
36,出,v,5星评论,76
36,大片,n,5星评论,77
36,感,n,5星评论,78
36,运行,v,5星评论,79
36,内存,n,5星评论,80
36,很大,a,5星评论,81
36,后台,n,5星评论,82
36,挂,v,5星评论,83
36,两个,m,5星评论,84
36,游戏,n,5星评论,85
36,完全,ad,5星评论,86
36,不,d,5星评论,87
36,影响,vn,5星评论,88
36,游戏,n,5星评论,89
36,体验,n,5星评论,90
36,整体,n,5星评论,91
36,很,zg,5星评论,92
36,不错,a,5星评论,93
36,喜欢,v,5星评论,94
36,设计,vn,5星评论,95
36,非常,d,5星评论,96
36,漂亮,a,5星评论,97
36,时尚,n,5星评论,98
36,屏幕,n,5星评论,99
36,细腻,a,5星评论,100
36,拍照,v,5星评论,101
36,反应速度快,i,5星评论,102
36,对焦,vn,5星评论,103
36,准确,a,5星评论,104
36,系统,n,5星评论,105
36,流畅,a,5星评论,106
36,电池,n,5星评论,107
36,耐用,a,5星评论,108
36,充电,v,5星评论,109
36,速度,n,5星评论,110
36,快,a,5星评论,111
36,使用,v,5星评论,112
36,感受,v,5星评论,113
36,不错,a,5星评论,114
36,方面,n,5星评论,115
36,都,d,5星评论,116
36,比较,d,5星评论,117
36,均衡,a,5星评论,118
36,游戏,n,5星评论,119
36,体验,n,5星评论,120
36,不错,a,5星评论,121
36,值得,v,5星评论,122
36,拥有,v,5星评论,123
36,款,m,5星评论,124
37,外形,n,5星评论,0
37,外观,n,5星评论,1
37,超级,b,5星评论,2
37,好看,v,5星评论,3
37,知道,v,5星评论,4
37,屏幕,n,5星评论,5
37,音效,n,5星评论,6
37,超级,b,5星评论,7
37,清楚,a,5星评论,8
37,现在,t,5星评论,9
37,没有,v,5星评论,10
37,问题,n,5星评论,11
37,拍照,v,5星评论,12
37,效果,n,5星评论,13
37,怕,v,5星评论,14
37,漂亮,a,5星评论,15
37,很,a,5星评论,16
37,运行,v,5星评论,17
37,速度,n,5星评论,18
37,超级,b,5星评论,19
37,快,a,5星评论,20
37,超级,b,5星评论,21
37,好,a,5星评论,22
37,待机时间,n,5星评论,23
37,好,a,5星评论,24
37,特色,n,5星评论,25
37,完美无缺,i,5星评论,26
38,外形,n,5星评论,0
38,外观,n,5星评论,1
38,白色,n,5星评论,2
38,很,a,5星评论,3
38,惊艳,a,5星评论,4
38,拍照,v,5星评论,5
38,效果,n,5星评论,6
38,分辨率,n,5星评论,7
38,挺,d,5星评论,8
38,高,a,5星评论,9
38,画质,n,5星评论,10
38,清晰,a,5星评论,11
38,运行,v,5星评论,12
38,速度,n,5星评论,13
38,运行,v,5星评论,14
38,很快,d,5星评论,15
38,不,d,5星评论,16
38,卡顿,nrt,5星评论,17
38,待机时间,n,5星评论,18
38,重度,n,5星评论,19
38,使用者,n,5星评论,20
38,一天,m,5星评论,21
39,外形,n,5星评论,0
39,外观,n,5星评论,1
39,低调,v,5星评论,2
39,黑色,n,5星评论,3
39,屏幕,n,5星评论,4
39,音效,n,5星评论,5
39,很,zg,5星评论,6
39,清晰,a,5星评论,7
39,听,v,5星评论,8
39,很,a,5星评论,9
39,舒服,a,5星评论,10
39,拍照,v,5星评论,11
39,效果,n,5星评论,12
39,拍照,v,5星评论,13
39,自然,d,5星评论,14
39,柔和,a,5星评论,15
39,运行,v,5星评论,16
39,速度,n,5星评论,17
39,运行,v,5星评论,18
39,流畅,a,5星评论,19
39,不,d,5星评论,20
39,卡顿,nrt,5星评论,21
39,待机时间,n,5星评论,22
39,电池,n,5星评论,23
39,很,d,5星评论,24
39,耐,v,5星评论,25
39,待机时间,n,5星评论,26
39,长,a,5星评论,27
39,特色,n,5星评论,28
39,手感,n,5星评论,29
39,不错,a,5星评论,30
39,方便,a,5星评论,31
